/home/codexsafe/.codex/skills/.system/plugin-creator/assets	d	4096	755	1000	1000	1778233922.8604150160	
/home/codexsafe/.codex/skills/.system/plugin-creator/assets/plugin-creator-small.svg	f	1319	644	1000	1000	1778233922.8604150160	
/home/codexsafe/.codex/skills/.system/plugin-creator/assets/plugin-creator.png	f	1563	644	1000	1000	1778233922.8604150160	
/home/codexsafe/.codex/skills/.system/plugin-creator/references	d	4096	755	1000	1000	1778233922.8604150160	
/home/codexsafe/.codex/skills/.system/plugin-creator/references/plugin-json-spec.md	f	7152	644	1000	1000	1778233922.8604150160	
/home/codexsafe/.codex/skills/.system/plugin-creator/scripts	d	4096	755	1000	1000	1778233922.8614149820	
/home/codexsafe/.codex/skills/.system/plugin-creator/scripts/create_basic_plugin.py	f	10457	644	1000	1000	1778233922.8614149820	
/home/codexsafe/.codex/skills/.system/skill-creator	d	4096	755	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-creator/SKILL.md	f	22047	644	1000	1000	1778233922.8614149820	
/home/codexsafe/.codex/skills/.system/skill-creator/agents	d	4096	755	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-creator/agents/openai.yaml	f	183	644	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-creator/assets	d	4096	755	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-creator/assets/skill-creator-small.svg	f	1319	644	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-creator/assets/skill-creator.png	f	1563	644	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-creator/license.txt	f	11358	644	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-creator/references	d	4096	755	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-creator/references/openai_yaml.md	f	2356	644	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-creator/scripts	d	4096	755	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-creator/scripts/generate_openai_yaml.py	f	6619	644	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-creator/scripts/init_skill.py	f	14602	644	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-creator/scripts/quick_validate.py	f	3293	644	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-installer	d	4096	755	1000	1000	1778233922.8634149140	
/home/codexsafe/.codex/skills/.system/skill-installer/LICENSE.txt	f	11358	644	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-installer/SKILL.md	f	3366	644	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-installer/agents	d	4096	755	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-installer/agents/openai.yaml	f	221	644	1000	1000	1778233922.8624149480	
/home/codexsafe/.codex/skills/.system/skill-installer/assets	d	4096	755	1000	1000	1778233922.8634149140	
/home/codexsafe/.codex/skills/.system/skill-installer/assets/skill-installer-small.svg	f	923	644	1000	1000	1778233922.8634149140	
/home/codexsafe/.codex/skills/.system/skill-installer/assets/skill-installer.png	f	1086	644	1000	1000	1778233922.8634149140	
/home/codexsafe/.codex/skills/.system/skill-installer/scripts	d	4096	755	1000	1000	1778233922.8634149140	
/home/codexsafe/.codex/skills/.system/skill-installer/scripts/github_utils.py	f	659	644	1000	1000	1778233922.8634149140	
/home/codexsafe/.codex/skills/.system/skill-installer/scripts/install-skill-from-github.py	f	10096	644	1000	1000	1778233922.8634149140	
/home/codexsafe/.codex/skills/.system/skill-installer/scripts/list-skills.py	f	2967	644	1000	1000	1778233922.8634149140	
/home/codexsafe/.codex/state_5.sqlite	f	4096	644	1000	1000	1778233922.7154199360	
/home/codexsafe/.codex/state_5.sqlite-shm	f	32768	644	1000	1000	1778233922.7214197330	
/home/codexsafe/.codex/state_5.sqlite-wal	f	955872	644	1000	1000	1778233922.8424156270	
/home/codexsafe/.codex/tmp	d	4096	755	1000	1000	1778233922.6514221080	
/home/codexsafe/.codex/tmp/arg0	d	4096	700	1000	1000	1778233922.6524220740	
/home/codexsafe/.codex/tmp/arg0/codex-arg0KUITBk	d	4096	755	1000	1000	1778233922.6524220740	
/home/codexsafe/.codex/tmp/arg0/codex-arg0KUITBk/.lock	f	0	644	1000	1000	1778233922.6524220740	
/home/codexsafe/.codex/tmp/arg0/codex-arg0KUITBk/apply_patch	l	130	777	1000	1000	1778233922.6524220740	/opt/codex-bundle/lib/node_modules/@openai/codex/node_modules/@openai/codex-linux-x64/vendor/x86_64-unknown-linux-musl/codex/codex
/home/codexsafe/.codex/tmp/arg0/codex-arg0KUITBk/applypatch	l	130	777	1000	1000	1778233922.6524220740	/opt/codex-bundle/lib/node_modules/@openai/codex/node_modules/@openai/codex-linux-x64/vendor/x86_64-unknown-linux-musl/codex/codex
/home/codexsafe/.codex/tmp/arg0/codex-arg0KUITBk/codex-execve-wrapper	l	130	777	1000	1000	1778233922.6524220740	/opt/codex-bundle/lib/node_modules/@openai/codex/node_modules/@openai/codex-linux-x64/vendor/x86_64-unknown-linux-musl/codex/codex
/home/codexsafe/.codex/tmp/arg0/codex-arg0KUITBk/codex-linux-sandbox	l	130	777	1000	1000	1778233922.6524220740	/opt/codex-bundle/lib/node_modules/@openai/codex/node_modules/@openai/codex-linux-x64/vendor/x86_64-unknown-linux-musl/codex/codex
/output	d	4096	775	1000	1000	1778233921.9014476000	
/output/codex_docker_smoke_stderr.txt	f	2217	664	1000	1000	1778233964.6253387930	
/output/codex_docker_smoke_stdout.txt	f	0	664	1000	1000	1778233921.9014476000	
/output/docker_build_stderr.txt	f	1596	664	1000	1000	1778233921.7024544380	
/output/docker_build_stdout.txt	f	0	664	1000	1000	1778233920.6734899370	
/output/filesystem_diff_smoke_preview.txt	f	1699	664	1000	1000	1778233920.6724899720	
/workspace	d	4096	755	1000	1000	1778233922.3574320840	
/workspace/safe_skill	d	4096	775	1000	1000	1778202534.1161388630	
